gene,healthy_slope_sign,slope_trend_rho,p,q,is_ruler_gene
POLR1E,-1.0,-0.2832714712182408,0.053675898532757414,0.6364397779964783,False
LY6E,1.0,-0.2832714712182408,0.053675898532757414,0.6364397779964783,False
AC012313.1,1.0,-0.2832397867085818,0.053703826951194876,0.6365203291181173,False
NPC2,1.0,-0.28314259429775934,0.05378957066110094,0.6367847875787646,False
SLC37A4,-1.0,-0.28314259429775934,0.05378957066110094,0.6367847875787646,False
LINC00461,1.0,-0.28309425774847674,0.05383225453684345,0.6370396895426774,False
LINC01695,-1.0,-0.2830464489702142,0.05387449922776814,0.6372891960890389,False
PLCD4,-1.0,-0.28298967904937655,0.05392469686108791,0.637632546276162,False
AC145146.1,-1.0,-0.2829492789170372,0.05396044281189917,0.6377525187019543,False
AC100861.2,1.0,-0.28292763098636814,0.05397960471553997,0.6377525187019543,False
TBC1D19,-1.0,-0.28288484045679646,0.0540174973647217,0.6377525187019543,False
AP002381.2,1.0,-0.2828204019965557,0.05407460054953331,0.6377525187019543,False
AC009152.6,1.0,-0.282800688644258,0.054092079574816765,0.6377525187019543,False
TAC4,1.0,-0.28276413791840244,0.05412449966500819,0.6377525187019543,False
REEP6,1.0,-0.282755963536315,0.05413175239476566,0.6377525187019543,True
CYB561A3,1.0,-0.282755963536315,0.05413175239476566,0.6377525187019543,False
ASAP3,1.0,-0.28269152507607426,0.054188952928854166,0.6377525187019543,False
PKLR,1.0,-0.28269152507607426,0.054188952928854166,0.6377525187019543,False
AC105411.1,-1.0,-0.2826270866158335,0.05424620218023747,0.6379388417994806,False
CREB3L1,-1.0,-0.2826260218280063,0.054247148582145285,0.6379388417994806,False
AC099313.1,-1.0,-0.2824941992652605,0.05436441762908606,0.6381637974103435,False
LINC02732,1.0,-0.28245099669559204,0.05440289496067508,0.6381637974103435,False
LIMA1,-1.0,-0.2824337712351114,0.054418242522597034,0.6381637974103435,False
SUOX,1.0,-0.2824337712351114,0.054418242522597034,0.6381637974103435,False
MMUT,-1.0,-0.2824337712351114,0.054418242522597034,0.6381637974103435,False
LINC00622,1.0,-0.2824037800135671,0.0544449724648623,0.6381637974103435,False
GINS1,-1.0,-0.28236933277487064,0.05447568692761762,0.6381637974103435,False
AC090921.1,1.0,-0.28224045585438917,0.05459072234474128,0.6382124134659731,False
SULT1C2,-1.0,-0.28220865210395446,0.05461914043416198,0.6382124134659731,False
SLC12A9-AS1,1.0,-0.28214420619116526,0.05467676232275901,0.6382124134659731,False
TGIF2,-1.0,-0.28211157893390776,0.05470595342772244,0.6382124134659731,False
NDFIP2,-1.0,-0.28211157893390776,0.05470595342772244,0.6382124134659731,False
APBB2,1.0,-0.28211157893390776,0.05470595342772244,0.6382124134659731,False
U2AF1L5,-1.0,-0.2821072039816033,0.05470986858478422,0.6382124134659731,False
AC092794.1,-1.0,-0.2820642541168213,0.05474831652730249,0.6382124134659731,False
SCAI,1.0,-0.28204714047366697,0.05476364241507766,0.6382124134659731,False
AC021851.2,-1.0,-0.28204714047366697,0.05476364241507766,0.6382124134659731,False
NEK11,1.0,-0.28204714047366697,0.05476364241507766,0.6382124134659731,False
HIPK4,1.0,-0.28202399180646026,0.05478437838516949,0.6382124134659731,False
MAGED1,-1.0,-0.28198270201342623,0.05482138040430562,0.6382124134659731,False
KLHDC10,1.0,-0.28198270201342623,0.05482138040430562,0.6382124134659731,False
FAM168B,-1.0,-0.28198270201342623,0.05482138040430562,0.6382124134659731,False
SLC25A1,1.0,-0.28191826355318556,0.05487916742388276,0.6383916127095701,False
ATP6V0B,1.0,-0.28191826355318556,0.05487916742388276,0.6383916127095701,False
CCDC13,-1.0,-0.2817893866327041,0.0549948886680076,0.6389816261790326,False
ZCCHC14,-1.0,-0.28172494817246335,0.05505282294952479,0.6389816261790326,False
TIAM2,1.0,-0.28172494817246335,0.05505282294952479,0.6389816261790326,False
SULT1A3,1.0,-0.2815960712519819,0.05516883897391777,0.6389816261790326,False
CKAP5,1.0,-0.2815960712519819,0.05516883897391777,0.6389816261790326,False
ABCG8,1.0,-0.2815960712519819,0.05516883897391777,0.6389816261790326,False
MAOA,-1.0,-0.2815316327917412,0.055226920773782974,0.6389816261790326,False
ARMC2,-1.0,-0.2815316327917412,0.055226920773782974,0.6389816261790326,False
CSNK1A1,-1.0,-0.2815316327917412,0.055226920773782974,0.6389816261790326,False
ITPK1,-1.0,-0.2815316327917412,0.055226920773782974,0.6389816261790326,False
AL445928.2,1.0,-0.2815316327917412,0.055226920773782974,0.6389816261790326,False
AC006369.1,1.0,-0.2815316327917412,0.055226920773782974,0.6389816261790326,False
NAV3,1.0,-0.28146719433150047,0.05528505180342572,0.6391631113872447,False
HDAC6,-1.0,-0.28146719433150047,0.05528505180342572,0.6391631113872447,False
BRWD1-AS2,1.0,-0.28142029227443066,0.0553273939187224,0.6394071844398167,False
AC008945.2,-1.0,-0.28133831741101895,0.05540146166605863,0.6397721706275643,False
AP000282.1,-1.0,-0.28128478020381437,0.05544987786957699,0.6399544085544003,False
NR0B2,-1.0,-0.28127387895077827,0.05545974055606418,0.6399544085544003,False
NAF1,1.0,-0.2811450020302968,0.05557644639601628,0.6408100444520759,False
MORN1,-1.0,-0.2811450020302968,0.05557644639601628,0.6408100444520759,False
FHAD1,-1.0,-0.28105646935531275,0.055656732567332196,0.6411785535860376,False
AC092171.3,1.0,-0.28098531353861306,0.055721328115428494,0.6411785535860376,False
CAPN2,-1.0,-0.2809516866495746,0.055751875733580605,0.6411785535860376,False
ITPRIP,1.0,-0.2809516866495746,0.055751875733580605,0.6411785535860376,False
AL445309.1,1.0,-0.2809330424632992,0.05576881844729706,0.6411785535860376,False
AC104964.2,-1.0,-0.28089035198610207,0.055807628588640495,0.6411785535860376,False
PRR3,1.0,-0.2808872481893339,0.0558104511142362,0.6411785535860376,False
AC010997.3,1.0,-0.2808228097290932,0.055869076009842186,0.6411785535860376,False
AC073842.1,1.0,-0.2808228097290932,0.055869076009842186,0.6411785535860376,False
ANKRD12,-1.0,-0.2808228097290932,0.055869076009842186,0.6411785535860376,False
PLCL2,-1.0,-0.28075837126885245,0.05592775044893318,0.6411785535860376,False
ABCB6,1.0,-0.28075837126885245,0.05592775044893318,0.6411785535860376,False
SLC22A2,1.0,-0.28072035415206886,0.05596239018270791,0.641331546854115,False
GLT8D1,1.0,-0.280629494348371,0.05604524807172429,0.6420367958068165,False
CDHR5,1.0,-0.28056505588813024,0.056104071312509204,0.6422360325073379,False
GCC1,1.0,-0.2805006174278895,0.05616294421094858,0.6422360325073379,False
ALDH7A1,1.0,-0.2805006174278895,0.05616294421094858,0.6422360325073379,False
HINFP,1.0,-0.2805006174278895,0.05616294421094858,0.6422360325073379,False
RAD54L2,1.0,-0.2804361789676488,0.056221866795592546,0.6422360325073379,False
PRRT3-AS1,-1.0,-0.28037984596239035,0.05627341847202477,0.6422360325073379,False
FAM110A,1.0,-0.2803749302373898,0.05627791877221687,0.6422360325073379,False
AHNAK,-1.0,-0.2803717405074081,0.05628083909499391,0.6422360325073379,False
ODF2,-1.0,-0.2803717405074081,0.05628083909499391,0.6422360325073379,False
ACSBG2,1.0,-0.2803476258008227,0.05630292099790481,0.6422360325073379,False
ARHGAP26-IT1,1.0,-0.28033024998782696,0.056318836396584145,0.6422360325073379,False
CBR1,1.0,-0.2803073020471673,0.05633986113770915,0.6422360325073379,False
MESD,1.0,-0.2803073020471673,0.05633986113770915,0.6422360325073379,False
TARM1,1.0,-0.28025571484879164,0.05638714801086902,0.6423676726120031,False
RNF217,1.0,-0.2802428635869266,0.05639893295229709,0.6423676726120031,False
ROMO1,1.0,-0.280186524992984,0.05645062028700403,0.6423676726120031,False
AC004797.1,1.0,-0.2801784251266859,0.05645805456731986,0.6423676726120031,False
KLF6,-1.0,-0.2800495482062044,0.056576447312933244,0.6434716252732668,False
LINC00525,-1.0,-0.28002282257063266,0.05660102378342383,0.6435081288355514,False
DENND4A,-1.0,-0.2799851097459637,0.05663571850066292,0.6436595977677226,False
CRABP1,1.0,-0.27986789981869153,0.05674365743931175,0.6443999740195143,False
SIGLEC12,1.0,-0.27986789981869153,0.05674365743931175,0.6443999740195143,False
PLCB1-IT1,1.0,-0.2797900636040201,0.056815428352889955,0.6448828584648351,False
LINC01549,-1.0,-0.27977534983607516,0.05682900376417546,0.6448828584648351,False
HNRNPC,-1.0,-0.2797273559050008,0.056873302684493185,0.6451424696605956,False
KDM5C-IT1,-1.0,-0.2796985534864803,0.05689990095438686,0.6452011735855682,False
DNAH17,1.0,-0.27959847898451934,0.05699239483630247,0.6457637153065919,False
NDST1-AS1,-1.0,-0.27959847898451934,0.05699239483630247,0.6457637153065919,False
COQ8A,1.0,-0.2795340405242786,0.057052016027237584,0.6461961514450224,False
COL20A1,1.0,-0.27947112296364346,0.05711027837179333,0.6466128773395864,False
ZC3H4,-1.0,-0.27940516360379714,0.05717140878213937,0.6470617505793653,False
HMCN1,-1.0,-0.27914740976283425,0.057410796584881796,0.6492831245763744,False
CRIP1,1.0,-0.2791240013647863,0.05743257686210432,0.6492856296381365,False
HEPACAM2,1.0,-0.2790106008598082,0.05753818402495978,0.6499915559938911,False
TMEM198,-1.0,-0.27895409438211205,0.057590865344394115,0.6503427414987317,False
LINC01280,-1.0,-0.27886183454071567,0.05767696299337895,0.6508771049999762,False
CNPY2,1.0,-0.2788252174616306,0.05771116299779644,0.6508771049999762,False
VPS26C,1.0,-0.2788252174616306,0.05771116299779644,0.6508771049999762,False
SULT6B1,1.0,-0.27878767543451766,0.0577462438011733,0.6508771049999762,False
MARVELD1,1.0,-0.27872280760819473,0.0578068993038978,0.6513170169605275,False
PARD3-AS1,-1.0,-0.2786641269005478,0.05786181352475683,0.6516919363968218,False
AL049795.1,-1.0,-0.278615095512118,0.05790772989366003,0.6519652714793867,False
RAC3,1.0,-0.2785674636206677,0.05795236368800378,0.6522239675603922,False
LINC02645,1.0,-0.2784489516675453,0.058063535999235555,0.6530965600252474,False
ADNP-AS1,-1.0,-0.27843858670018623,0.05807326718290708,0.6530965600252474,False
MIP,-1.0,-0.2783821959451911,0.05812623276874086,0.6531669518501015,False
CASD1,1.0,-0.27837414823994544,0.05813379481803839,0.6531669518501015,False
KCNJ10,1.0,-0.2783337151117135,0.058171799874730805,0.6531669518501015,False
HNF4A,1.0,-0.278245271319464,0.05825500200687491,0.6531669518501015,False
SMARCE1,-1.0,-0.278245271319464,0.05825500200687491,0.6531669518501015,False
EEA1,-1.0,-0.278245271319464,0.05825500200687491,0.6531669518501015,False
NCK2,1.0,-0.278245271319464,0.05825500200687491,0.6531669518501015,False
NUDT9,-1.0,-0.278245271319464,0.05825500200687491,0.6531669518501015,False
AL592148.3,-1.0,-0.2782243310022833,0.058274715264509176,0.6531669518501015,False
CRTAP,1.0,-0.27811639439898256,0.0583764119447929,0.6540633923144821,False
IGFBP7,1.0,-0.2779875174785011,0.058498024861007525,0.6546952860419782,False
CD58,-1.0,-0.2779875174785011,0.058498024861007525,0.6546952860419782,False
AC099344.1,1.0,-0.27791460881034696,0.05856691409565291,0.6552227904230233,False
CD109,-1.0,-0.2778907759470773,0.058589447171346516,0.6552314817896187,False
MYB,-1.0,-0.2778456056259799,0.058632173095073466,0.6554659083534995,False
TROAP,-1.0,-0.2778208566906848,0.0586555933368101,0.6554844172633432,False
AC073896.2,1.0,-0.2777297636375382,0.05874186054538866,0.6559616663127439,False
ZFP1,1.0,-0.27766532517729753,0.058802946686179317,0.6564004245172952,False
CA11,-1.0,-0.277536448256816,0.05892527183208033,0.6570025780701187,False
AL049840.4,-1.0,-0.2774075713363346,0.05904780098823924,0.6570025780701187,False
SIRLNT,-1.0,-0.27738954265901855,0.0590649579514131,0.6570025780701187,False
CEBPB-AS1,1.0,-0.27735888607511017,0.05909414142093195,0.6570025780701187,False
FAM136A,1.0,-0.2773431328760938,0.05910914214186137,0.6570025780701187,False
ACAD9,-1.0,-0.2773431328760938,0.05910914214186137,0.6570025780701187,False
LRRTM3,1.0,-0.2773431328760938,0.05910914214186137,0.6570025780701187,False
AC018450.1,1.0,-0.27731548506691783,0.05913547668894888,0.6570025780701187,False
AC010998.1,1.0,-0.2772968676890851,0.059153215047217884,0.6570025780701187,False
NOP9,-1.0,-0.2772786944158531,0.059170534384087634,0.6570025780701187,False
PDXK,1.0,-0.2772786944158531,0.059170534384087634,0.6570025780701187,False
DAPP1,1.0,-0.27720489934938325,0.05924090370636329,0.6570025780701187,False
TPH2,-1.0,-0.2771958263798948,0.05924956011682579,0.6570025780701187,False
OGG1,1.0,-0.2770853790351309,0.05935501792925302,0.6574027142968969,False
AC073115.2,1.0,-0.27704930258731625,0.05938949718441996,0.6574027142968969,False
RDM1,-1.0,-0.27702449475865426,0.05941321602502676,0.6574027142968969,False
OXLD1,1.0,-0.27702094057489024,0.05941661481276865,0.6574027142968969,False
RPP30,-1.0,-0.2769565021146495,0.05947826292833624,0.6578431305959246,False
LINC00574,1.0,-0.2768920636544087,0.05953996230465218,0.6582837902823824,False
GOT2,1.0,-0.276827625194168,0.05960171297041514,0.6587246934055019,False
PPFIBP1,-1.0,-0.2766987482736865,0.0597253682850881,0.6598491990616281,False
AC093928.1,1.0,-0.2766639317585474,0.0597588094146199,0.6599765541401201,False
SNRNP40,-1.0,-0.27663430981344583,0.05978727299140681,0.6600070424257132,False
DAZAP1,-1.0,-0.2765698713532051,0.05984922910198966,0.6600070424257132,False
MATN1,1.0,-0.2764187879333729,0.05999469408104468,0.6606194411297989,False
SPATA17,-1.0,-0.27638454592799183,0.060027702046195626,0.6606194411297989,False
AC132217.1,-1.0,-0.27631515112025246,0.06009464056674387,0.6606194411297989,False
CFAP20,-1.0,-0.2763121175122422,0.060097568161192515,0.6606194411297989,False
LRP2BP,1.0,-0.2762476790520015,0.060159781723787296,0.6606194411297989,False
NBPF10,-1.0,-0.27618324059176075,0.06022204686293767,0.6606194411297989,False
IQGAP3,1.0,-0.27612392705479905,0.06027940553891047,0.6606194411297989,False
MGLL,-1.0,-0.27611880213152,0.060284363607366394,0.6606194411297989,False
STAT2,-1.0,-0.27611880213152,0.060284363607366394,0.6606194411297989,False
RAB11FIP2,-1.0,-0.27598992521103854,0.060409152026960095,0.6606194411297989,False
MSH3,-1.0,-0.27598992521103854,0.060409152026960095,0.6606194411297989,False
TRMT9B,-1.0,-0.27598992521103854,0.060409152026960095,0.6606194411297989,False
VCL,-1.0,-0.27598992521103854,0.060409152026960095,0.6606194411297989,False
USP46,1.0,-0.2759254867507978,0.06047162375958089,0.6606194411297989,False
DLG5-AS1,1.0,-0.27590019054738496,0.06049616203237867,0.6606194411297989,False
AC107896.1,-1.0,-0.27587821652594147,0.060517484133527887,0.6606194411297989,False
POLK,1.0,-0.27586104829055713,0.060534147212391615,0.6606194411297989,False
BMP2,-1.0,-0.27584414430825793,0.060550557402500066,0.6606194411297989,False
AL162595.2,1.0,-0.27581132921055784,0.0605824240876327,0.6606194411297989,False
AC005775.1,1.0,-0.2758045830197727,0.06058897696559759,0.6606194411297989,False
H2AFY2,1.0,-0.27579660983031634,0.06059672241412546,0.6606194411297989,False
LHFPL4,1.0,-0.2757474586635652,0.06064448716702476,0.6606194411297989,False
NADK,1.0,-0.27573217137007566,0.06065934939351731,0.6606194411297989,False
BORCS8,1.0,-0.27566773290983493,0.060722028179304346,0.6606194411297989,False
BRI3BP,1.0,-0.27566773290983493,0.060722028179304346,0.6606194411297989,False
AC005180.2,1.0,-0.2756613341809595,0.060728255001484197,0.6606194411297989,False
ALDOB,-1.0,-0.2756032944495942,0.06078475880022566,0.6606194411297989,True
BX890604.2,-1.0,-0.27553885598935346,0.06084754128502218,0.6606194411297989,False
AC091180.5,1.0,-0.27548238140409537,0.060902607222861976,0.6606194411297989,False
AC060809.1,1.0,-0.2754744175291127,0.06091037566243709,0.6606194411297989,False
AL845331.2,-1.0,-0.275409979068872,0.060973261961215316,0.6606194411297989,False
P2RY10,1.0,-0.27540958400778137,0.060973647666467144,0.6606194411297989,False
AC012555.2,-1.0,-0.2753939516656466,0.06098891137077244,0.6606194411297989,False
AC009686.1,1.0,-0.27537592338765865,0.061006518307285644,0.6606194411297989,False
CHD4,-1.0,-0.27534554060863126,0.06103620021010381,0.6606194411297989,False
KIAA1841,-1.0,-0.27534554060863126,0.06103620021010381,0.6606194411297989,False
WNT5A-AS1,1.0,-0.27532874115205036,0.061052617094289774,0.6606194411297989,False
LINC02489,1.0,-0.27531749458022137,0.06106360952351397,0.6606194411297989,False
DSCAS,1.0,-0.2752811021483905,0.06109919043785124,0.6606194411297989,False
WNT10B,1.0,-0.27527428583749214,0.061105856595632446,0.6606194411297989,False
CAND2,-1.0,-0.27524849352271963,0.06113108601201921,0.6606194411297989,False
UPB1,1.0,-0.27521666368814984,0.061162232673208486,0.6606194411297989,False
AC245014.1,1.0,-0.27519255356735034,0.06118583376199641,0.6606194411297989,False
AP003031.1,1.0,-0.2751712896418263,0.06120665479341832,0.6606194411297989,False
LINC00924,1.0,-0.27516734479540905,0.061210518098220215,0.6606194411297989,False
MAP1LC3A,1.0,-0.27515222522790905,0.061225326944928264,0.6606194411297989,False
PELI2,1.0,-0.27515222522790905,0.061225326944928264,0.6606194411297989,False
AC084361.1,1.0,-0.2751493682211277,0.06122812555961579,0.6606194411297989,False
PSKH2,1.0,-0.2751343868725857,0.061242802391818514,0.6606194411297989,False
ZNF683,1.0,-0.27510820549493553,0.0612684583550351,0.6606595632934451,False
GLYATL1B,1.0,-0.27503058781864526,0.061344568917241986,0.6611958751899761,False
FBLL1,-1.0,-0.2750127169406701,0.061362103501543426,0.6611958751899761,False
AC074029.3,1.0,-0.2749891728242048,0.061385210686074505,0.6612082940745729,False
AC064807.1,1.0,-0.2749589098471869,0.06141492226581658,0.6612918176187337,False
WFDC1,-1.0,-0.2747789019011616,0.06159188822696137,0.6623910717423367,False
GJB7,1.0,-0.27464465720333436,0.061724129598632285,0.6629028359185636,False
PLEKHH3,1.0,-0.2745722790857425,0.061795521771820426,0.6629028359185636,False
E4F1,1.0,-0.2745722790857425,0.061795521771820426,0.6629028359185636,False
BICC1,-1.0,-0.2745722790857425,0.061795521771820426,0.6629028359185636,False
EXTL1,-1.0,-0.2745390927953567,0.06182827806442349,0.6629028359185636,False
AL078644.2,1.0,-0.27453869540621617,0.06182867038865907,0.6629028359185636,False
AMBN,1.0,-0.27453869540621617,0.06182867038865907,0.6629028359185636,False
DIXDC1,1.0,-0.27450784062550176,0.061859137988966216,0.6629934728874362,False
GJA9,1.0,-0.2744751425692491,0.06189143883473267,0.6631036867255937,False
PPP1R3B,1.0,-0.2744434021652611,0.06192280655887428,0.6632038282836474,False
LINC01152,-1.0,-0.27428947254668956,0.062075109145301725,0.6643730744888635,False
AL513314.1,1.0,-0.2742527235298653,0.06211151396755175,0.6643730744888635,False
FER1L6-AS2,-1.0,-0.2742439406840197,0.062120217078747535,0.6643730744888635,False
CMTM2,-1.0,-0.27406552736235756,0.062297221803370766,0.666029616276932,False
ISCA2,1.0,-0.2739278944833352,0.06243404327084603,0.6672555291653902,False
ZSCAN4,1.0,-0.2737854678747917,0.06257588290934324,0.6682890481334777,False
SLC14A1,1.0,-0.2737424926794379,0.06261873151883139,0.6682890481334777,False
SPAAR,1.0,-0.2737269979596616,0.0626341863461904,0.6682890481334777,False
MYCNOS,-1.0,-0.273719469210666,0.06264169681179425,0.6682890481334777,False
AC127035.1,-1.0,-0.27367014064237233,0.06269092338873258,0.6685534567041065,False
MEOX1,1.0,-0.27362666834662,0.062734331415064,0.6685534567041065,False
MIATNB,1.0,-0.2736057021821316,0.0627552751636122,0.6685534567041065,False
RNF168,1.0,-0.2736057021821316,0.0627552751636122,0.6685534567041065,False
AC107419.1,1.0,-0.2734973846332004,0.06286356588641837,0.669383788757821,False
AL606534.1,-1.0,-0.27348328962352136,0.06287766837320702,0.669383788757821,False
SSBP4,1.0,-0.27341238680140945,0.06294864713794761,0.6694070013549502,False
ENAH,-1.0,-0.27341238680140945,0.06294864713794761,0.6694070013549502,False
C4orf3,1.0,-0.27341238680140945,0.06294864713794761,0.6694070013549502,False
AL121974.1,-1.0,-0.2733681936154237,0.06299292002096271,0.6694070013549502,False
CEPT1,1.0,-0.2733479483411687,0.06301321010861918,0.6694070013549502,False
BTBD8,-1.0,-0.2733479483411687,0.06301321010861918,0.6694070013549502,False
AC074008.1,-1.0,-0.27325115878474787,0.06311028604406588,0.6697512125574199,False
AC138811.1,1.0,-0.2732367343418303,0.06312476338477274,0.6697512125574199,False
AL161669.3,1.0,-0.27322697009435426,0.06313456494506475,0.6697512125574199,False
AC005772.2,-1.0,-0.2731320517786511,0.06322990931761707,0.6702441903880146,False
PSMC6,1.0,-0.2730901945002058,0.06327199098881196,0.6702441903880146,False
ETFDH,-1.0,-0.2730901945002058,0.06327199098881196,0.6702441903880146,False
AC245052.7,-1.0,-0.27306751454366424,0.0632948018687438,0.6702441903880146,False
PACSIN1,-1.0,-0.27303597266755786,0.06332653673932537,0.6702441903880146,False
MIA2,-1.0,-0.27302575603996504,0.06333681860226084,0.6702441903880146,False
AC009065.4,1.0,-0.2729613175797243,0.06340169923068445,0.6706951091431415,False
SRGAP2B,1.0,-0.27283244065924284,0.06353161964769635,0.6716003845627534,False
PLS1-AS1,-1.0,-0.2727679410475413,0.06359672124130761,0.6717102543827579,False
AL031602.2,-1.0,-0.27273510292394043,0.06362988629430641,0.6717102543827579,False
AL449214.1,1.0,-0.272721888178986,0.06364323649679383,0.6717102543827579,False
ZNF284,-1.0,-0.27271144750927057,0.06365378576911349,0.6717102543827579,False
AC023481.1,-1.0,-0.27261991571017963,0.06374632942710945,0.6720008840753793,False
C4orf33,-1.0,-0.27257468681827995,0.06379209792913479,0.6720008840753793,False
ADAMTS10,-1.0,-0.27257468681827995,0.06379209792913479,0.6720008840753793,False
NCKIPSD,-1.0,-0.27257468681827995,0.06379209792913479,0.6720008840753793,False
AC016924.1,1.0,-0.27257390236405105,0.06379289197368627,0.6720008840753793,False
ALKAL2,-1.0,-0.27245243788347373,0.06391593660040791,0.6724099990313925,False
AC120114.1,1.0,-0.2724442215923484,0.06392426661087738,0.6724099990313925,False
AL627171.1,1.0,-0.2724100389400276,0.06395893167367923,0.6724099990313925,False
MARCH10,-1.0,-0.2724100389400276,0.06395893167367923,0.6724099990313925,False
ZNF18,1.0,-0.27238137143755775,0.06398801531440619,0.6724099990313925,False
TPGS2,1.0,-0.27238137143755775,0.06398801531440619,0.6724099990313925,False
GCLM,-1.0,-0.272316932977317,0.06405342767733119,0.6728626024967505,False
MFSD11,-1.0,-0.27225249451707634,0.06411889337221008,0.6732173444432988,False
CCL4L2,1.0,-0.2722396940178925,0.06413190428023456,0.6732173444432988,False
RFFL,-1.0,-0.27218805605683555,0.06418441242786682,0.6732188902463841,False
ABLIM1,1.0,-0.27218805605683555,0.06418441242786682,0.6732188902463841,False
DRD1,1.0,-0.27217360623728276,0.0641991118898833,0.6732188902463841,False
AKAP9,-1.0,-0.27212361759659487,0.0642499848731265,0.673268421467038,False
AL356361.2,-1.0,-0.27212232056188224,0.0642513052813303,0.673268421467038,False
CCDC150,-1.0,-0.27205917913635413,0.06431561073681537,0.673268421467038,False
SWT1,1.0,-0.27205917913635413,0.06431561073681537,0.673268421467038,False
AC012613.1,-1.0,-0.27195870869799676,0.06441803918031926,0.6738657359375292,False
SLIT3,1.0,-0.27193030221587267,0.06444702283479128,0.6738657359375292,False
C20orf197,1.0,-0.2719037017161479,0.06447417323942813,0.6738657359375292,False
TBC1D22A,-1.0,-0.271865863755632,0.0645128091267368,0.6738657359375292,False
SMIM8,-1.0,-0.27180142529539125,0.06457864895242794,0.6738657359375292,False
STAU1,1.0,-0.2717369868351505,0.06464454234069673,0.6738657359375292,False
LINC00363,-1.0,-0.271730044553947,0.06465164456599332,0.6738657359375292,False
AC112484.3,-1.0,-0.27172100813877126,0.06466089010411648,0.6738657359375292,False
AC008609.1,1.0,-0.2716945136837127,0.06468800377634244,0.6738657359375292,False
AC093898.1,-1.0,-0.27167254837490973,0.06471048932037635,0.6738657359375292,False
SPATS2L,-1.0,-0.27167254837490973,0.06471048932037635,0.6738657359375292,False
TMEM154,1.0,-0.27160810991466905,0.0647764899203006,0.6738657359375292,False
LINC02550,1.0,-0.2715962965470413,0.06478859549010113,0.6738657359375292,False
KLF5,1.0,-0.2715718542048275,0.0648136481361736,0.6738657359375292,False
CLMN,1.0,-0.27154367145442826,0.06484254416930503,0.6738657359375292,False
TGM7,1.0,-0.2713635133143966,0.06502750467657527,0.674183010812566,False
TXNDC12-AS1,1.0,-0.27136296278277383,0.0650280705270714,0.674183010812566,False
MYO18A,-1.0,-0.27135035607370617,0.06504102909916504,0.674183010812566,False
ZNF417,1.0,-0.27135035607370617,0.06504102909916504,0.674183010812566,False
SMC6,-1.0,-0.2712859176134654,0.06510729823286182,0.674183010812566,False
TLR3,1.0,-0.2712859176134654,0.06510729823286182,0.674183010812566,False
TAF7L,-1.0,-0.2712859176134654,0.06510729823286182,0.674183010812566,False
MOGAT2,1.0,-0.2712859176134654,0.06510729823286182,0.674183010812566,False
SLC23A1,1.0,-0.2712859176134654,0.06510729823286182,0.674183010812566,False
AC007285.1,1.0,-0.27125284692978857,0.06514132932890518,0.674183010812566,False
LINC00881,1.0,-0.27125284692978857,0.06514132932890518,0.674183010812566,False
GJD3,-1.0,-0.2712524873578944,0.0651416994210767,0.674183010812566,False
CPE,-1.0,-0.27122932007715495,0.06516554805693293,0.6741981486879591,False
CCNQ,1.0,-0.2710281637725025,0.06537291298877833,0.6761112707702737,False
TXK,1.0,-0.27096372531226176,0.0654394513772532,0.676567098224763,False
AC016596.1,-1.0,-0.2708229158223392,0.06558503733059715,0.6778395913814668,False
EME1,-1.0,-0.2707825072474096,0.06562686422613115,0.6780392006512493,False
AL049828.2,-1.0,-0.2707597222601423,0.06565045832030346,0.6780503611908708,False
AP002954.2,-1.0,-0.27069727870955285,0.06571515390211302,0.6784858724956935,False
ZNF397,1.0,-0.2705770945508174,0.0658398154049617,0.6790721516180703,False
SLC2A14,-1.0,-0.2705126560905767,0.0659067319616378,0.6790721516180703,False
STRN3,-1.0,-0.2705126560905767,0.0659067319616378,0.6790721516180703,False
FGF14-AS2,-1.0,-0.27049984636853136,0.06592004075449087,0.6790721516180703,False
SMILR,-1.0,-0.2704936934698929,0.06592643413269243,0.6790721516180703,False
AC112178.1,1.0,-0.27048732865802905,0.0659330482260086,0.6790721516180703,False
AC134407.1,1.0,-0.27046878542029806,0.06595232073190742,0.6790721516180703,False
AC007638.1,1.0,-0.27038749006300455,0.06603686621252126,0.6797102869865014,False
RRP12,-1.0,-0.2702549022496138,0.06617493987112123,0.6806662104161743,False
SNHG10,1.0,-0.27012602532913227,0.06630936923947287,0.6813449322394295,False
SERPINA9,1.0,-0.2701145587888982,0.06632134031770671,0.6813449322394295,False
IGLV10-54,1.0,-0.27010954128353515,0.06632657913874153,0.6813449322394295,False
AC040970.1,1.0,-0.27006803749551056,0.06636992623571482,0.6813449322394295,False
MTHFD2L,-1.0,-0.27006158686889153,0.06637666537804184,0.6813449322394295,False
PEX10,-1.0,-0.27006158686889153,0.06637666537804184,0.6813449322394295,False
AC073655.3,1.0,-0.2699922045496562,0.06644918537885927,0.6813926169748399,False
ADH7,1.0,-0.26990406265993594,0.06654140422538377,0.6821060146548273,False
ICAM3,1.0,-0.26980383302792865,0.06664639363492307,0.6829497914606935,False
NXN,1.0,-0.26967495610744724,0.06678158438893773,0.683392137275944,False
AL445490.1,-1.0,-0.2696692640244971,0.06678756036025385,0.683392137275944,False
EFCAB14-AS1,1.0,-0.2696539518543446,0.06680363832479023,0.683392137275944,False
NAV2-IT1,1.0,-0.26962589816300364,0.06683310302891758,0.683392137275944,False
